t;u;theta_1
13957.19;161.52;2791.08
13971.48;136.87;2985.81
13985.79;111.58;3212.99
14000.08;85.80;3440.17
14014.38;59.61;3634.90
14028.70;33.14;3862.08
14043.00;6.52;4089.26
14057.30;-20.14;4316.44
14071.59;-46.71;4478.72
14085.89;-73.10;4608.53
14100.19;-99.18;4803.26
14114.49;-124.83;4997.99
14128.79;-149.92;5127.81
14143.09;-174.37;5257.62
14157.39;-198.04;5387.44
14171.69;-220.84;5484.81
14185.99;-242.67;5549.71
14200.29;-263.41;5614.62
14214.58;-282.98;5614.62
14228.88;-301.28;5647.08
14243.18;-318.25;5647.08
14257.48;-333.78;5582.17
14271.78;-347.83;5549.71
14286.08;-360.30;5517.26
14300.37;-371.16;5452.35
14314.67;-380.34;5354.99
14328.96;-387.81;5257.62
14343.26;-393.52;5192.72
14357.56;-397.46;5062.90
14371.86;-399.59;4965.53
14386.16;-399.90;4868.17
14400.46;-398.40;4738.35
14414.77;-395.08;4608.53
14429.06;-389.96;4446.26
14443.36;-383.06;4283.99
14457.66;-374.41;4154.17
14471.97;-364.03;3991.90
14486.25;-352.01;3829.63
14500.55;-338.35;3634.90
14514.85;-323.13;3440.17
14529.15;-306.42;3245.45
14543.45;-288.30;3050.72
14557.75;-268.84;2855.99
14572.05;-248.13;2661.27
14586.36;-226.26;2466.54
14600.66;-203.34;2239.36
14614.96;-179.48;2012.18
14629.26;-154.76;1817.45
14643.56;-129.33;1557.81
14657.86;-103.29;1363.09
14672.15;-76.75;1135.91
14686.45;-49.85;908.73
14700.75;-22.70;714.00
14715.04;4.57;454.36
14729.34;31.83;292.09
14743.64;58.95;129.82
14757.94;85.83;-64.91
14772.24;112.32;-259.64
14786.54;138.28;-389.45
14800.84;163.63;-519.27
14815.14;188.20;-649.09
14829.45;211.93;-714.00
14843.75;234.67;-811.36
14858.06;256.32;-876.27
14872.36;276.76;-908.73
14886.66;295.92;-908.73
14900.96;313.69;-908.73
14915.25;329.98;-876.27
14929.55;344.73;-843.82
14943.86;357.86;-778.91
14958.16;369.30;-714.00
14972.46;379.00;-649.09
14986.76;386.90;-584.18
15001.06;392.97;-454.36
15015.36;397.18;-357.00
15029.66;399.50;-259.64
15043.96;399.93;-97.36
15058.25;398.44;32.45
15072.56;395.06;162.27
15086.86;389.78;324.54
15101.16;382.64;486.82
15115.47;373.67;649.09
15129.77;362.90;843.82
15144.07;350.38;1006.09
15158.38;336.18;1200.82
15172.67;320.35;1363.09
15186.98;302.96;1557.81
15201.28;284.13;1752.54
15215.59;263.90;1947.27
15229.88;242.40;2141.99
15244.18;219.71;2336.72
15258.48;195.96;2563.90
15272.78;171.24;2758.63
15287.08;145.67;2985.81
15301.38;119.39;3180.54
15315.69;92.51;3407.72
15329.98;65.18;3634.90
15344.28;37.51;3829.63
15358.58;9.65;4056.81
15372.88;-18.27;4283.99
15387.18;-46.13;4446.26
15401.49;-73.78;4576.08
15415.79;-101.08;4770.81
15430.10;-127.90;4965.53
15444.40;-154.11;5095.35
15458.70;-179.57;5225.17
15472.99;-204.15;5354.99
15487.29;-227.75;5452.35
15501.60;-250.25;5517.26
15515.90;-271.53;5582.17
15530.20;-291.47;5582.17
15544.50;-309.98;5582.17
15558.80;-326.98;5582.17
15573.10;-342.36;5549.71
15587.40;-356.06;5517.26
15601.70;-368.00;5452.35
15616.00;-378.13;5387.44
15630.30;-386.38;5322.53
15644.60;-392.71;5225.17
15658.90;-397.09;5160.26
15673.21;-399.50;5030.44
15687.51;-399.91;4933.08
15701.81;-398.33;4803.26
15716.12;-394.76;4673.44
15730.42;-389.21;4543.63
15744.72;-381.71;4413.81
15759.02;-372.29;4251.54
15773.32;-360.99;4089.26
15787.62;-347.89;3959.45
15801.93;-333.01;3764.72
15816.23;-316.46;3569.99
15830.53;-298.30;3407.72
15844.83;-278.63;3212.99
15859.12;-257.55;3018.27
15873.43;-235.15;2823.54
15887.72;-211.56;2628.81
15902.02;-186.87;2434.09
15916.32;-161.24;2239.36
15930.62;-134.76;2012.18
15944.92;-107.57;1785.00
15959.22;-79.84;1557.81
15973.52;-51.68;1363.09
15987.82;-23.24;1135.91
16002.13;5.33;908.73
16016.43;33.90;778.91
16030.73;62.30;584.18
16045.02;90.38;389.45
16059.33;118.04;227.18
16073.63;145.09;97.36
16087.93;171.42;-64.91
16102.23;196.88;-162.27
16116.53;221.34;-259.64
16130.83;244.67;-324.54
16145.13;266.75;-389.45
16159.43;287.47;-389.45
16173.73;306.72;-389.45
16188.04;324.38;-389.45
16202.33;340.37;-389.45
16216.64;354.61;-357.00
16230.93;367.02;-292.09
16245.23;377.52;-227.18
16259.53;386.07;-162.27
16273.83;392.61;-64.91
16288.13;397.11;32.45
16302.43;399.54;129.82
16316.74;399.88;227.18
16331.04;398.13;357.00
16345.34;394.30;486.82
16359.64;388.40;616.63
16373.93;380.46;778.91
16388.24;370.51;908.73
16402.54;358.61;1071.00
16416.84;344.82;1233.27
16431.14;329.21;1428.00
16445.44;311.85;1590.27
16459.74;292.84;1752.54
16474.04;272.26;1947.27
16488.33;250.25;2109.54
16502.64;226.88;2304.27
16516.94;202.30;2498.99
16531.24;176.64;2693.72
16545.54;150.02;2888.45
16559.84;122.59;3083.17
16574.13;94.50;3310.36
16588.44;65.87;3505.08
16602.75;36.88;3699.81
16617.04;7.70;3926.99
16631.34;-21.55;4121.72
16645.65;-50.72;4251.54
16659.94;-79.61;4413.81
16674.24;-108.08;4608.53
16688.54;-136.00;4803.26
16702.84;-163.21;4900.62
16717.14;-189.55;4997.99
16731.45;-214.89;5127.81
16745.74;-239.07;5225.17
16760.04;-261.98;5290.08
16774.34;-283.49;5322.53
16788.65;-303.47;5354.99
16802.94;-321.82;5354.99
16817.25;-338.44;5354.99
16831.55;-353.22;5322.53
16845.85;-366.10;5257.62
16860.15;-376.98;5225.17
16874.46;-385.82;5160.26
16888.76;-392.56;5062.90
16903.06;-397.16;4997.99
16917.36;-399.59;4933.08
16931.67;-399.83;4803.26
16945.97;-397.89;4705.90
16960.27;-393.76;4608.53
16974.57;-387.46;4478.72
16988.88;-379.03;4348.90
17003.17;-368.52;4219.08
17017.47;-355.97;4056.81
17031.77;-341.45;3894.54
17046.07;-325.03;3764.72
17060.37;-306.81;3569.99
17074.67;-286.89;3407.72
17088.97;-265.37;3212.99
17103.26;-242.36;3050.72
17117.56;-217.99;2855.99
17131.86;-192.41;2661.27
17146.16;-165.74;2466.54
17160.46;-138.12;2271.81
17174.76;-109.72;2077.09
17189.07;-80.68;1849.90
17203.37;-51.19;1622.72
17217.66;-21.40;1428.00
17231.96;8.52;1233.27
17246.26;38.43;1071.00
17260.56;68.12;908.73
17274.86;97.46;714.00
17289.15;126.25;551.73
17303.45;154.35;454.36
17317.75;181.60;292.09
17332.04;207.84;194.73
17346.34;232.92;97.36
17360.64;256.71;32.45
17374.94;279.05;0.00
17389.24;299.82;-32.45
17403.54;318.90;-32.45
17417.84;336.18;-32.45
17432.14;351.56;0.00
17446.44;364.95;64.91
17460.74;376.27;97.36
17475.05;385.44;162.27
17489.35;392.42;259.64
17503.65;397.16;357.00
17517.95;399.62;421.91
17532.25;399.79;551.73
17546.55;397.67;649.09
17560.86;393.26;778.91
17575.16;386.60;908.73
17589.46;377.70;1038.54
17603.76;366.61;1168.36
17618.06;353.41;1330.63
17632.36;338.15;1492.91
17646.66;320.94;1655.18
17660.96;301.85;1817.45
17675.26;281.00;1979.72
17689.57;258.51;2141.99
17703.87;234.50;2336.72
17718.17;209.11;2531.45
17732.47;182.50;2693.72
17746.78;154.80;2888.45
17761.08;126.19;3115.63
17775.38;96.82;3310.36
17789.68;66.86;3505.08
17803.99;36.50;3699.81
17818.29;5.91;3894.54
17832.59;-24.73;4089.26
17846.89;-55.25;4219.08
17861.19;-85.45;4381.35
17875.49;-115.16;4576.08
17889.79;-144.23;4738.35
17904.09;-172.44;4868.17
17918.40;-199.67;4965.53
17932.69;-225.72;5095.35
17947.00;-250.46;5160.26
17961.30;-273.71;5192.72
17975.60;-295.36;5257.62
17989.90;-315.27;5290.08
18004.20;-333.31;5290.08
18018.50;-349.37;5290.08
18032.80;-363.36;5257.62
18047.10;-375.19;5225.17
18061.41;-384.78;5192.72
18075.71;-392.08;5127.81
18090.01;-397.03;5062.90
18104.31;-399.61;4997.99
18118.61;-399.78;4933.08
18132.91;-397.55;4835.72
18147.21;-392.93;4738.35
18161.51;-385.94;4640.99
18175.81;-376.61;4511.17
18190.11;-365.01;4381.35
18204.42;-351.19;4283.99
18218.72;-335.23;4154.17
18233.03;-317.23;3991.90
18247.33;-297.30;3829.63
18261.63;-275.56;3699.81
18275.93;-252.11;3505.08
18290.24;-227.12;3342.81
18304.54;-200.74;3180.54
18318.83;-173.13;2985.81
18333.14;-144.42;2823.54
18347.44;-114.83;2628.81
18361.75;-84.51;2434.09
18376.05;-53.66;2271.81
18390.34;-22.46;2077.09
18404.65;8.90;1849.90
18418.95;40.22;1687.63
18433.24;71.29;1590.27
18447.54;101.96;1428.00
18461.85;132.04;1265.72
18476.16;161.30;1168.36
18490.45;189.56;1038.54
18504.76;216.69;941.18
18519.06;242.48;876.27
18533.36;266.77;811.36
18547.66;289.43;778.91
18561.96;310.30;778.91
18576.26;329.25;778.91
18590.56;346.15;778.91
18604.86;360.90;778.91
18619.17;373.40;843.82
18633.46;383.57;876.27
18647.76;391.34;941.18
18662.06;396.67;1006.09
18676.36;399.50;1071.00
18690.66;399.83;1168.36
18704.96;397.63;1265.72
18719.25;392.94;1363.09
18733.56;385.75;1460.45
18747.86;376.13;1590.27
18762.16;364.12;1687.63
18776.46;349.80;1849.90
18790.76;333.25;1979.72
18805.06;314.58;2109.54
18819.36;293.89;2271.81
18833.66;271.32;2401.63
18847.96;247.02;2596.36
18862.26;221.12;2758.63
18876.55;193.80;2920.90
18890.85;165.23;3115.63
18905.15;135.58;3310.36
18919.46;105.02;3472.63
18933.75;73.80;3667.35
18948.05;42.08;3862.08
18962.35;10.07;4056.81
18976.65;-22.01;4251.54
18990.94;-53.99;4381.35
19005.24;-85.63;4511.17
19019.55;-116.75;4705.90
19033.84;-147.12;4868.17
19048.14;-176.55;4965.53
19062.45;-204.87;5095.35
19076.74;-231.86;5192.72
19091.04;-257.36;5257.62
19105.35;-281.23;5322.53
19119.64;-303.25;5354.99
19133.94;-323.31;5354.99
19148.24;-341.28;5354.99
19162.54;-357.02;5322.53
19176.84;-370.44;5290.08
19191.14;-381.43;5257.62
19205.44;-389.93;5192.72
19219.74;-395.87;5127.81
19234.03;-399.22;5030.44
19248.33;-399.93;4965.53
19262.63;-398.01;4868.17
19276.92;-393.46;4738.35
19291.23;-386.31;4640.99
19305.53;-376.59;4511.17
19319.83;-364.38;4381.35
19334.14;-349.73;4251.54
19348.44;-332.76;4121.72
19362.74;-313.56;3959.45
19377.04;-292.27;3797.17
19391.34;-269.01;3634.90
19405.64;-243.96;3472.63
19419.94;-217.24;3310.36
19434.24;-189.05;3115.63
19448.54;-159.59;2953.36
19462.84;-129.04;2758.63
19477.14;-97.61;2563.90
19491.45;-65.48;2369.18
19505.75;-32.91;2206.90
19520.05;-0.10;1979.72
19534.34;32.73;1785.00
19548.65;65.37;1622.72
19562.95;97.59;1525.36
19577.25;129.14;1330.63
19591.54;159.85;1168.36
19605.84;189.50;1071.00
19620.14;217.88;941.18
19634.45;244.80;843.82
19648.75;270.05;778.91
19663.05;293.49;746.45
19677.35;314.94;714.00
19691.66;334.24;714.00
19705.95;351.27;714.00
19720.26;365.89;714.00
19734.56;378.02;778.91
19748.86;387.55;811.36
19763.16;394.43;843.82
19777.46;398.59;941.18
19791.76;400.00;1006.09
19806.06;398.65;1071.00
19820.36;394.55;1168.36
19834.67;387.70;1265.72
19848.96;378.18;1363.09
19863.26;366.01;1492.91
19877.57;351.30;1622.72
19891.87;334.13;1752.54
19906.16;314.63;1882.36
19920.47;292.92;2012.18
19934.77;269.15;2174.45
19949.07;243.49;2336.72
19963.37;216.11;2466.54
19977.66;187.20;2661.27
19991.96;156.96;2823.54
20006.26;125.58;2985.81
20020.57;93.31;3180.54
20034.86;60.37;3375.26
20049.17;26.96;3537.54
20063.47;-6.65;3732.26
20077.77;-40.23;3862.08
20092.07;-73.54;3959.45
20106.37;-106.36;4089.26
20120.67;-138.43;4283.99
20134.97;-169.56;4381.35
20149.27;-199.48;4478.72
20163.57;-228.01;4576.08
20177.88;-254.94;4673.44
20192.18;-280.06;4673.44
20206.48;-303.19;4738.35
20220.79;-324.17;4738.35
20235.08;-342.83;4738.35
20249.38;-359.04;4738.35
20263.69;-372.69;4705.90
20277.99;-383.66;4673.44
20292.29;-391.88;4640.99
20306.59;-397.27;4576.08
20320.89;-399.80;4543.63
20335.18;-399.44;4478.72
20349.49;-396.18;4381.35
20363.79;-390.05;4283.99
20378.08;-381.10;4219.08
20392.39;-369.36;4089.26
20406.69;-354.92;3991.90
20421.00;-337.89;3894.54
20435.29;-318.39;3764.72
20449.59;-296.55;3602.45
20463.90;-272.52;3472.63
20478.20;-246.48;3310.36
20492.50;-218.63;3180.54
20506.81;-189.14;3018.27
20521.11;-158.24;2855.99
20535.42;-126.15;2661.27
20549.72;-93.11;2498.99
20564.02;-59.39;2336.72
20578.32;-25.20;2174.45
20592.62;9.20;1979.72
20606.92;43.56;1849.90
20621.23;77.62;1752.54
20635.53;111.12;1590.27
20649.83;143.81;1460.45
20664.12;175.45;1363.09
20678.42;205.80;1233.27
20692.72;234.64;1168.36
20707.02;261.74;1135.91
20721.32;286.91;1103.45
20735.63;309.94;1071.00
20749.93;330.67;1071.00
20764.23;348.92;1071.00
20778.53;364.55;1071.00
20792.83;377.46;1103.45
20807.13;387.52;1135.91
20821.44;394.67;1168.36
20835.74;398.83;1233.27
20850.04;399.98;1298.18
20864.35;398.09;1363.09
20878.65;393.19;1428.00
20892.95;385.29;1525.36
20907.26;374.45;1590.27
20921.56;360.75;1720.09
20935.86;344.31;1817.45
20950.17;325.19;1914.81
20964.47;303.60;2044.63
20978.77;279.66;2174.45
20993.07;253.56;2304.27
21007.37;225.51;2466.54
21021.67;195.69;2596.36
21035.97;164.35;2758.63
21050.27;131.74;2920.90
21064.58;98.07;3083.17
21078.87;63.64;3245.45
21093.17;28.69;3407.72
21107.47;-6.50;3602.45
21121.77;-41.69;3699.81
21136.08;-76.56;3797.17
21150.38;-110.87;3926.99
21164.68;-144.33;4089.26
21178.98;-176.67;4186.63
21193.28;-207.67;4251.54
21207.58;-237.06;4348.90
21221.88;-264.61;4413.81
21236.18;-290.10;4413.81
21250.48;-313.34;4413.81
21264.77;-334.13;4413.81
21279.07;-352.31;4381.35
21293.38;-367.72;4348.90
21307.68;-380.25;4283.99
21321.98;-389.77;4219.08
21336.28;-396.21;4154.17
21350.58;-399.53;4056.81
21364.89;-399.67;3991.90
21379.18;-396.64;3894.54
21393.47;-390.46;3764.72
21407.78;-381.16;3667.35
21422.08;-368.82;3537.54
21436.38;-353.53;3407.72
21450.67;-335.41;3245.45
21464.97;-314.58;3115.63
21479.27;-291.21;2953.36
21493.57;-265.50;2791.08
21507.87;-237.63;2596.36
21522.18;-207.83;2434.09
21536.48;-176.33;2271.81
21550.79;-143.38;2077.09
21565.08;-109.28;1882.36
21579.38;-74.25;1687.63
21593.69;-38.60;1492.91
21607.99;-2.60;1298.18
21622.29;33.42;1135.91
21636.59;69.22;973.63
21650.89;104.45;843.82
21665.19;138.88;649.09
21679.50;172.18;519.27
21693.80;204.11;421.91
21708.10;234.38;324.54
21722.40;262.73;227.18
21736.70;288.96;194.73
21751.00;312.83;129.82
21765.31;334.15;129.82
21779.61;352.72;129.82
21793.91;368.39;129.82
21808.21;381.02;129.82
21822.51;390.51;129.82
21836.81;396.77;129.82
21851.11;399.74;194.73
21865.41;399.39;259.64
21879.70;395.72;324.54
21894.00;388.75;389.45
21908.31;378.53;486.82
21922.61;365.14;584.18
21936.91;348.69;649.09
21951.21;329.31;778.91
21965.50;307.15;908.73
21979.81;282.39;1006.09
21994.10;255.25;1135.91
22008.41;225.93;1265.72
22022.70;194.70;1395.54
22037.01;161.78;1525.36
22051.31;127.48;1687.63
22065.61;92.08;1817.45
22079.91;55.88;1947.27
22094.20;19.18;2077.09
22108.51;-17.72;2239.36
22122.81;-54.47;2336.72
22137.10;-90.80;2401.63
22151.41;-126.39;2498.99
22165.71;-160.91;2596.36
22180.01;-194.07;2661.27
22194.31;-225.60;2693.72
22208.61;-255.21;2726.18
22222.91;-282.63;2758.63
22237.21;-307.67;2758.63
22251.52;-330.05;2726.18
22265.81;-349.60;2693.72
22280.11;-366.14;2628.81
22294.41;-379.53;2563.90
22308.71;-389.63;2498.99
22323.02;-396.37;2401.63
22337.32;-399.65;2336.72
22351.62;-399.47;2206.90
22365.92;-395.79;2077.09
22380.22;-388.67;1947.27
22394.52;-378.14;1817.45
22408.82;-364.29;1687.63
22423.12;-347.25;1525.36
22437.42;-327.13;1363.09
22451.72;-304.14;1168.36
22466.02;-278.45;1006.09
22480.33;-250.29;843.82
22494.63;-219.89;649.09
22508.93;-187.54;454.36
22523.23;-153.51;259.64
22537.53;-118.09;64.91
22551.83;-81.60;-162.27
22566.13;-44.35;-357.00
22580.43;-6.69;-551.73
22594.73;31.07;-746.45
22609.02;68.55;-908.73
22623.33;105.46;-1038.54
22637.63;141.47;-1200.82
22651.93;176.21;-1363.09
22666.23;209.42;-1460.45
22680.54;240.76;-1557.81
22694.84;269.95;-1655.18
22709.14;296.72;-1687.63
22723.44;320.85;-1687.63
22737.74;342.09;-1720.09
22752.04;360.24;-1687.63
22766.34;375.14;-1655.18
22780.65;386.65;-1622.72
22794.95;394.65;-1557.81
22809.25;399.07;-1492.91
22823.55;399.85;-1395.54
22837.85;396.98;-1298.18
22852.14;390.49;-1200.82
22866.45;380.41;-1038.54
22880.75;366.84;-941.18
22895.05;349.90;-811.36
22909.35;329.72;-649.09
22923.65;306.50;-486.82
22937.95;280.43;-324.54
22952.25;251.76;-162.27
22966.55;220.74;32.45
22980.85;187.67;194.73
22995.16;152.78;389.45
23009.46;116.50;584.18
23023.78;79.04;746.45
23038.08;40.88;941.18
23052.38;2.32;1103.45
23066.68;-36.31;1298.18
23080.98;-74.61;1395.54
23095.28;-112.26;1492.91
23109.58;-148.86;1655.18
23123.88;-184.11;1785.00
23138.18;-217.64;1882.36
23152.48;-249.16;1947.27
23166.78;-278.34;2012.18
23181.09;-304.93;2044.63
23195.39;-328.63;2044.63
23209.69;-349.25;2044.63
23223.99;-366.56;2012.18
23238.29;-380.41;1947.27
23252.60;-390.65;1882.36
23266.89;-397.17;1817.45
23281.19;-399.91;1687.63
23295.50;-398.83;1590.27
23309.79;-393.93;1492.91
23324.09;-385.27;1363.09
23338.39;-372.89;1233.27
23352.68;-356.93;1071.00
23366.98;-337.52;908.73
23381.28;-314.85;746.45
23395.58;-289.11;584.18
23409.89;-260.56;389.45
23424.18;-229.48;227.18
23438.49;-196.12;32.45
23452.79;-160.86;-129.82
23467.09;-124.01;-324.54
23481.39;-85.93;-519.27
23495.69;-46.97;-714.00
23509.99;-7.54;-908.73
23524.29;32.01;-1135.91
23538.59;71.26;-1233.27
23552.89;109.83;-1395.54
23567.18;147.37;-1557.81
23581.49;183.48;-1687.63
23595.79;217.83;-1785.00
23610.08;250.02;-1882.36
23624.38;279.78;-1947.27
23638.68;306.80;-1979.72
23652.98;330.79;-2012.18
23667.27;351.53;-2012.18
23681.57;368.78;-2012.18
23695.87;382.38;-1979.72
23710.17;392.18;-1914.81
23724.47;398.08;-1882.36
23738.76;400.00;-1817.45
23753.06;397.92;-1720.09
23767.35;391.85;-1622.72
23781.65;381.85;-1525.36
23795.95;368.00;-1428.00
23810.25;350.43;-1298.18
23824.55;329.31;-1168.36
23838.87;304.83;-973.63
23853.16;277.28;-843.82
23867.46;246.90;-681.54
23881.75;214.00;-519.27
23896.05;178.88;-324.54
23910.35;141.93;-162.27
23924.65;103.50;0.00
23938.94;63.99;194.73
23953.25;23.79;389.45
23967.54;-16.67;584.18
23981.84;-56.99;649.09
23996.15;-96.80;746.45
24010.45;-135.62;908.73
24024.75;-173.07;1071.00
24039.06;-208.77;1135.91
24053.36;-242.33;1200.82
24067.65;-273.40;1265.72
24081.96;-301.68;1298.18
24096.26;-326.83;1298.18
24110.55;-348.60;1298.18
24124.86;-366.79;1265.72
24139.16;-381.15;1200.82
24153.46;-391.54;1135.91
24167.75;-397.85;1071.00
24182.05;-400.00;973.63
24196.34;-397.96;876.27
24210.65;-391.74;746.45
24224.95;-381.39;649.09
24239.25;-367.02;519.27
24253.55;-348.77;357.00
24267.85;-326.83;194.73
24282.15;-301.39;64.91
24296.44;-272.76;-129.82
24310.75;-241.20;-292.09
24325.05;-207.05;-454.36
24339.36;-170.67;-616.63
24353.66;-132.44;-811.36
24367.96;-92.78;-973.63
24382.26;-52.09;-1168.36
24396.56;-10.80;-1363.09
24410.86;30.62;-1525.36
24425.16;71.74;-1655.18
24439.46;112.12;-1752.54
24453.76;151.33;-1947.27
24468.07;188.95;-2044.63
24482.36;224.53;-2141.99
24496.66;257.71;-2239.36
24510.95;288.12;-2304.27
24525.26;315.45;-2336.72
24539.56;339.35;-2336.72
24553.86;359.58;-2336.72
24568.16;375.90;-2336.72
24582.47;388.12;-2271.81
24596.77;396.11;-2239.36
24611.07;399.76;-2174.45
24625.37;399.02;-2077.09
24639.67;393.89;-2012.18
24653.98;384.42;-1882.36
24668.29;370.70;-1785.00
24682.58;352.87;-1655.18
24696.89;331.13;-1525.36
24711.19;305.69;-1363.09
24725.49;276.86;-1233.27
24739.79;244.93;-1038.54
24754.09;210.23;-908.73
24768.38;173.19;-714.00
24782.68;134.18;-551.73
24796.97;93.63;-357.00
24811.27;52.00;-194.73
24825.58;9.73;0.00
24839.87;-32.65;194.73
24854.18;-74.72;292.09
24868.48;-115.96;389.45
24882.78;-155.94;519.27
24897.09;-194.18;681.54
24911.39;-230.26;778.91
24925.69;-263.75;843.82
24939.99;-294.26;843.82
24954.28;-321.45;908.73
24968.58;-344.99;908.73
24982.87;-364.62;908.73
24997.17;-380.09;843.82
25011.47;-391.23;778.91
25025.77;-397.90;746.45
25040.08;-400.00;681.54
25054.37;-397.49;584.18
25068.67;-390.40;454.36
25082.97;-378.81;389.45
25097.28;-362.81;259.64
25111.57;-342.62;129.82
25125.87;-318.44;0.00
25140.17;-290.52;-129.82
25154.47;-259.22;-292.09
25168.77;-224.86;-454.36
25183.07;-187.86;-616.63
25197.37;-148.63;-778.91
25211.67;-107.63;-908.73
25225.97;-65.34;-1071.00
25240.27;-22.23;-1233.27
25254.57;21.17;-1428.00
25268.88;64.37;-1525.36
25283.18;106.83;-1622.72
25297.49;148.07;-1785.00
25311.79;187.59;-1882.36
25326.09;224.89;-1947.27
25340.39;259.57;-2044.63
25354.69;291.18;-2077.09
25368.99;319.33;-2077.09
25383.29;343.71;-2077.09
25397.59;364.00;-2077.09
25411.89;379.95;-2077.09
25426.19;391.35;-2012.18
25440.49;398.05;-1947.27
25454.79;399.98;-1882.36
25469.10;397.08;-1785.00
25483.40;389.38;-1687.63
25497.70;376.97;-1590.27
25512.00;359.98;-1492.91
25526.30;338.62;-1363.09
25540.59;313.13;-1200.82
25554.90;283.79;-1038.54
25569.21;250.95;-908.73
25583.50;215.06;-746.45
25597.80;176.49;-584.18
25612.10;135.73;-389.45
25626.41;93.27;-227.18
25640.71;49.63;-64.91
25655.01;5.34;129.82
25669.31;-39.04;324.54
25683.61;-83.00;421.91
25697.91;-125.94;486.82
25712.21;-167.39;616.63
25726.51;-206.76;778.91
25740.81;-243.61;876.27
25755.11;-277.44;941.18
25769.42;-307.87;1006.09
25783.71;-334.44;1038.54
25798.01;-356.86;1038.54
25812.31;-374.83;1038.54
25826.62;-388.10;1006.09
25840.92;-396.51;941.18
25855.23;-399.92;876.27
25869.52;-398.29;811.36
25883.83;-391.62;714.00
25898.15;-379.97;649.09
25912.45;-363.50;519.27
25926.74;-342.41;389.45
25941.04;-316.94;292.09
25955.34;-287.41;162.27
25969.64;-254.18;0.00
25983.94;-217.67;-162.27
25998.24;-178.34;-292.09
26012.54;-136.70;-421.91
26026.84;-93.27;-551.73
26041.14;-48.59;-714.00
26055.44;-3.27;-876.27
26069.74;42.16;-1038.54
26084.04;87.07;-1103.45
26098.34;130.89;-1200.82
26112.64;173.04;-1330.63
26126.93;212.98;-1428.00
26141.23;250.17;-1460.45
26155.53;284.15;-1492.91
26169.83;314.42;-1525.36
26184.13;340.62;-1525.36
26198.43;362.36;-1525.36
26212.73;379.37;-1525.36
26227.03;391.40;-1460.45
26241.33;398.28;-1428.00
26255.63;399.90;-1363.09
26269.93;396.24;-1298.18
26284.24;387.32;-1200.82
26298.54;373.25;-1103.45
26312.84;354.21;-1006.09
26327.15;330.43;-876.27
26341.44;302.23;-746.45
26355.74;269.98;-616.63
26370.04;234.06;-454.36
26384.34;194.98;-324.54
26398.64;153.25;-162.27
26412.94;109.44;0.00
26427.25;64.08;162.27
26441.54;17.87;324.54
26455.84;-28.65;486.82
26470.14;-74.82;551.73
26484.44;-120.02;584.18
26498.74;-163.63;714.00
26513.04;-205.04;876.27
26527.34;-243.70;941.18
26541.64;-279.05;973.63
26555.94;-310.62;1006.09
26570.24;-337.96;1006.09
26584.54;-360.67;1006.09
26598.84;-378.45;1006.09
26613.13;-391.02;941.18
26627.43;-398.21;908.73
26641.73;-399.89;843.82
26656.03;-396.04;746.45
26670.33;-386.69;649.09
26684.64;-371.95;551.73
26698.94;-352.02;421.91
26713.25;-327.14;324.54
26727.55;-297.68;194.73
26741.84;-264.04;64.91
26756.15;-226.64;-97.36
26770.45;-186.04;-259.64
26784.75;-142.80;-389.45
26799.05;-97.47;-551.73
26813.36;-50.73;-714.00
26827.66;-3.27;-843.82
26841.95;44.30;-1006.09
26856.25;91.28;-1103.45
26870.55;137.00;-1200.82
26884.85;180.81;-1298.18
26899.15;222.08;-1428.00
26913.46;260.23;-1460.45
26927.76;294.67;-1525.36
26942.06;324.91;-1557.81
26956.37;350.51;-1557.81
