t;u;theta_1
129591.39;381.56;24146.13
129601.40;385.75;24470.67
129611.42;389.41;24795.22
129621.43;392.54;25152.22
129631.46;395.12;25509.22
129641.46;397.16;25898.67
129651.48;398.65;26288.12
129661.49;399.60;26677.58
129671.50;399.99;27067.03
129681.52;399.83;27456.48
129691.52;399.12;27845.93
129701.54;397.85;28267.84
129711.55;396.04;28689.75
129721.57;393.68;29079.21
129731.59;390.78;29533.57
129741.60;387.33;29955.48
129751.60;383.35;30377.39
129761.63;378.83;30799.29
129771.64;373.79;31253.66
129781.65;368.24;31708.02
129791.66;362.17;32162.38
129801.67;355.60;32616.74
129811.69;348.53;33071.10
129821.71;340.98;33525.47
129831.71;332.96;33979.83
129841.72;324.47;34434.19
129851.73;315.53;34888.55
129861.76;306.14;35342.92
129871.77;296.34;35829.73
129881.78;286.12;36284.10
129891.78;275.50;36738.46
129901.80;264.49;37192.82
129911.82;253.11;37647.19
129921.83;241.38;38134.00
129931.84;229.31;38588.36
129941.87;216.90;39075.18
129951.86;204.24;39529.54
129961.89;191.23;39983.91
129971.89;177.98;40438.27
129981.92;164.46;40892.63
129991.93;150.74;41346.99
130001.94;136.79;41801.35
130011.95;122.64;42223.26
130021.96;108.33;42677.63
130031.97;93.88;43131.99
130042.00;79.25;43586.35
130051.99;64.55;44008.26
130062.02;49.72;44462.62
130072.03;34.86;44916.99
130082.03;19.92;45338.89
130092.04;4.95;45760.80
130102.05;-10.02;46215.17
130112.08;-24.99;46572.16
130122.09;-39.92;46896.71
130132.10;-54.80;47221.25
130142.10;-69.61;47513.34
130152.14;-84.32;47772.98
130162.14;-98.92;48000.16
130172.15;-113.37;48194.89
130182.16;-127.68;48357.16
130192.17;-141.78;48519.43
130202.20;-155.73;48616.79
130212.21;-169.44;48681.71
130222.23;-182.94;48746.62
130232.23;-196.12;48746.62
130242.24;-209.07;48746.62
130252.25;-221.72;48681.71
130262.25;-234.05;48649.25
130272.27;-246.07;48584.34
130282.29;-257.76;48486.98
130292.28;-269.05;48389.61
130302.29;-279.97;48292.25
130312.31;-290.51;48129.98
130322.33;-300.65;47967.70
130332.32;-310.35;47805.43
130342.35;-319.62;47610.71
130352.36;-328.44;47415.98
130362.37;-336.80;47188.80
130372.38;-344.68;46961.62
130382.39;-352.06;46734.44
130392.40;-358.96;46474.80
130402.41;-365.35;46215.17
130412.42;-371.22;45923.08
130422.42;-376.56;45630.98
130432.44;-381.38;45306.44
130442.45;-385.65;44981.89
130452.46;-389.37;44657.35
130462.48;-392.55;44300.35
130472.48;-395.17;43943.35
130482.49;-397.22;43586.35
130492.51;-398.72;43229.35
130502.52;-399.64;42839.90
130512.54;-400.00;42450.44
130522.56;-399.78;42060.99
130532.55;-399.00;41671.54
130542.57;-397.65;41249.63
130552.58;-395.73;40827.72
130562.60;-393.24;40438.27
130572.60;-390.20;39983.91
130582.61;-386.60;39594.46
130592.62;-382.44;39140.09
130602.64;-377.74;38718.18
130612.66;-372.50;38263.82
130622.67;-366.72;37809.46
130632.67;-360.41;37387.55
130642.71;-353.58;36900.73
130652.70;-346.28;36446.37
130662.72;-338.44;36024.46
130672.71;-330.15;35570.10
130682.75;-321.35;35083.28
130692.75;-312.11;34628.92
130702.76;-302.42;34174.56
130712.78;-292.27;33720.19
130722.80;-281.72;33265.83
130732.81;-270.77;32811.47
130742.82;-259.42;32357.11
130752.82;-247.69;31870.29
130762.85;-235.59;31415.93
130772.85;-223.20;30961.56
130782.85;-210.45;30474.75
130792.88;-197.38;30020.39
130802.89;-184.04;29566.02
130812.92;-170.43;29111.66
130822.91;-156.59;28657.30
130832.93;-142.49;28235.39
130842.94;-128.20;27781.03
130852.96;-113.73;27326.66
130862.96;-99.09;26872.30
130872.97;-84.30;26450.39
130882.98;-69.40;25996.03
130893.01;-54.36;25541.67
130903.00;-39.28;25119.76
130913.01;-24.12;24665.40
130923.02;-8.94;24243.49
130933.03;6.28;23821.58
130943.06;21.51;23464.58
130953.07;36.69;23140.04
130963.07;51.80;22815.49
130973.10;66.88;22523.40
130983.11;81.84;22263.77
130993.14;96.71;22036.58
131003.13;111.38;21841.86
131013.14;125.93;21679.59
131023.15;140.31;21549.77
131033.16;154.48;21419.95
131043.18;168.43;21355.04
131053.20;182.14;21355.04
131063.21;195.58;21355.04
131073.21;208.74;21387.50
131083.21;221.59;21452.41
131093.25;234.15;21484.86
131103.25;246.35;21582.22
131113.26;258.20;21679.59
131123.28;269.65;21809.41
131133.29;280.75;21939.22
131143.31;291.43;22101.50
131153.31;301.68;22263.77
131163.32;311.48;22458.50
131173.34;320.84;22653.22
131183.34;329.74;22880.40
131193.35;338.15;23107.58
131203.37;346.06;23367.22
131213.37;353.48;23626.85
131223.40;360.39;23886.49
131233.40;366.75;24178.58
131243.42;372.60;24470.67
131253.43;377.89;24795.22
131263.43;382.63;25087.31
131273.45;386.81;25379.40
131283.46;390.43;25703.94
131293.48;393.48;26028.49
131303.50;395.94;26385.48
131313.48;397.82;26742.48
131323.51;399.13;27099.48
131333.53;399.85;27456.48
131343.54;399.98;27845.93
131353.56;399.52;28235.39
131363.57;398.47;28657.30
131373.59;396.84;29046.75
131383.59;394.62;29468.66
131393.60;391.82;29858.11
131403.62;388.45;30280.02
131413.64;384.50;30701.93
131423.64;379.98;31123.84
131433.64;374.92;31545.75
131443.65;369.29;32000.11
131453.67;363.10;32454.47
131463.68;356.38;32876.38
131473.70;349.14;33330.74
131483.71;341.38;33785.10
131493.75;333.10;34207.01
131503.73;324.35;34661.37
131513.73;315.14;35115.74
131523.76;305.41;35570.10
131533.76;295.25;36024.46
131543.78;284.65;36478.82
131553.79;273.62;36933.19
131563.79;262.20;37387.55
131573.84;250.34;37841.91
131583.82;238.16;38328.73
131593.82;225.64;38783.09
131603.84;212.73;39237.45
131613.85;199.52;39691.82
131623.89;185.99;40146.18
131633.89;172.22;40600.54
131643.90;158.17;41054.91
131653.93;143.86;41476.81
131663.93;129.36;41931.17
131673.96;114.66;42385.54
131683.96;99.79;42839.90
131693.96;84.79;43261.81
131704.00;69.61;43716.17
131713.98;54.40;44138.08
131724.01;39.03;44592.44
131734.03;23.63;45014.35
131744.03;8.21;45436.26
131754.06;-7.27;45890.62
131764.06;-22.73;46247.62
131774.09;-38.17;46572.16
131784.09;-53.49;46896.71
131794.09;-68.78;47188.80
131804.12;-83.99;47448.44
131814.12;-99.05;47675.61
131824.15;-114.00;47870.34
131834.15;-128.70;48032.62
131844.15;-143.27;48194.89
131854.18;-157.64;48292.25
131864.20;-171.73;48357.16
131874.21;-185.62;48389.61
131884.21;-199.18;48389.61
131894.21;-212.47;48357.16
131904.23;-225.43;48324.70
131914.25;-238.07;48259.80
131924.26;-250.36;48162.43
131934.28;-262.27;48065.07
131944.28;-273.76;47967.70
131954.29;-284.88;47805.43
131964.31;-295.56;47643.16
131974.32;-305.81;47480.89
131984.34;-315.58;47286.16
131994.34;-324.86;47091.43
132004.35;-333.69;46864.25
132014.37;-342.01;46637.07
132024.40;-349.81;46409.89
132034.40;-357.08;46150.26
132044.42;-363.81;45858.16
132054.42;-370.00;45566.08
132064.43;-375.62;45306.44
132074.46;-380.69;44981.89
132084.46;-385.18;44657.35
132094.48;-389.08;44332.80
132104.50;-392.39;43975.81
132114.50;-395.12;43618.81
132124.53;-397.25;43261.81
132134.53;-398.77;42872.35
132144.54;-399.69;42515.35
132154.57;-400.00;42125.90
132164.57;-399.71;41736.45
132174.60;-398.80;41346.99
132184.60;-397.30;40925.08
132194.62;-395.19;40503.17
132204.65;-392.47;40113.72
132214.65;-389.16;39691.82
132224.67;-385.26;39269.91
132234.68;-380.77;38815.54
132244.68;-375.70;38393.64
132254.73;-370.05;37939.27
132264.71;-363.85;37484.91
132274.75;-357.08;37030.55
132284.76;-349.77;36576.19
132294.76;-341.93;36154.28
132304.78;-333.57;35699.92
132314.78;-324.69;35245.55
132324.81;-315.30;34791.19
132334.82;-305.45;34336.83
132344.82;-295.13;33882.46
132354.84;-284.35;33428.10
132364.85;-273.13;32973.74
132374.87;-261.48;32486.92
132384.89;-249.45;32032.56
132394.87;-237.04;31578.20
132404.90;-224.23;31091.38
132414.92;-211.10;30637.02
132424.93;-197.63;30182.66
132434.95;-183.86;29728.30
132444.96;-169.81;29273.93
132454.96;-155.49;28819.57
132464.98;-140.96;28397.66
132474.98;-126.18;27943.30
132485.00;-111.20;27488.94
132495.01;-96.05;27067.03
132505.03;-80.76;26612.67
132515.03;-65.35;26158.31
132525.06;-49.80;25736.39
132535.06;-34.19;25282.03
132545.06;-18.57;24860.12
132555.07;-2.85;24438.22
132565.09;12.85;24016.31
132575.12;28.57;23626.85
132585.10;44.17;23334.76
132595.10;59.73;23010.22
132605.14;75.24;22718.13
132615.14;90.61;22490.95
132625.17;105.87;22263.77
132635.15;120.93;22069.04
132645.17;135.83;21906.77
132655.20;150.52;21776.95
132665.20;164.98;21679.59
132675.23;179.21;21614.68
132685.21;193.12;21582.22
132695.23;206.74;21582.22
132705.26;220.08;21582.22
132715.26;233.06;21614.68
132725.26;245.67;21679.59
132735.29;257.91;21744.50
132745.29;269.75;21874.31
132755.32;281.20;21971.68
132765.32;292.20;22133.95
132775.35;302.74;22263.77
132785.35;312.79;22458.50
132795.35;322.38;22653.22
132805.39;331.49;22847.95
132815.40;340.05;23107.58
132825.40;348.09;23334.76
132835.43;355.61;23594.40
132845.43;362.56;23854.04
132855.46;368.95;24146.13
132865.48;374.77;24405.76
132875.46;379.99;24730.31
132885.50;384.63;24989.94
132895.50;388.67;25314.49
132905.53;392.11;25639.03
132915.54;394.92;25931.12
132925.56;397.13;26255.67
132935.56;398.71;26612.67
132945.57;399.67;26937.21
132955.59;400.00;27326.66
132965.59;399.71;27683.66
132975.59;398.79;28073.12
132985.62;397.24;28462.57
132995.64;395.07;28852.02
133005.65;392.28;29273.93
133015.67;388.88;29663.38
133025.67;384.87;30085.30
133035.68;380.25;30507.20
133045.70;375.03;30896.66
133055.71;369.22;31351.02
133065.73;362.83;31772.93
133075.76;355.85;32227.29
133085.76;348.32;32649.20
133095.76;340.27;33103.56
133105.79;331.65;33557.92
133115.79;322.51;34012.29
133125.79;312.89;34434.19
133135.81;302.74;34888.55
133145.82;292.12;35342.92
133155.85;281.01;35797.28
133165.85;269.48;36219.19
133175.85;257.56;36673.55
133185.87;245.17;37127.91
133195.89;232.42;37582.27
133205.92;219.27;38036.64
133215.90;205.83;38491.00
133225.92;192.02;38945.37
133235.95;177.89;39399.73
133245.95;163.52;39854.08
133255.98;148.84;40308.45
133265.98;133.94;40762.81
133276.00;118.82;41184.72
133286.03;103.50;41639.08
133296.03;88.05;42060.99
133306.06;72.41;42515.35
133316.07;56.67;42937.26
133326.09;40.82;43359.17
133336.10;24.95;43813.53
133346.09;9.04;44235.44
133356.12;-6.94;44657.35
133366.14;-22.89;45046.80
133376.15;-38.80;45371.35
133386.15;-54.63;45695.89
133396.15;-70.40;45955.53
133406.18;-86.09;46247.62
133416.18;-101.57;46474.80
133426.18;-116.94;46669.53
133436.21;-132.15;46831.80
133446.23;-147.11;46994.07
133456.23;-161.86;47058.98
133466.25;-176.35;47123.89
133476.25;-190.56;47156.34
133486.28;-204.47;47156.34
133496.28;-218.04;47123.89
133506.29;-231.29;47091.43
133516.31;-244.17;47058.98
133526.32;-256.63;46994.07
133536.32;-268.71;46896.71
133546.34;-280.35;46799.35
133556.35;-291.57;46669.53
133566.37;-302.29;46507.25
133576.37;-312.52;46344.98
133586.39;-322.29;46150.26
133596.40;-331.53;45955.53
133606.42;-340.22;45728.35
133616.42;-348.38;45501.17
133626.43;-355.98;45273.99
133636.45;-363.02;45014.35
133646.45;-369.45;44754.71
133656.48;-375.31;44462.62
133666.48;-380.56;44170.53
133676.50;-385.20;43845.99
133686.51;-389.21;43553.90
133696.51;-392.60;43196.90
133706.54;-395.36;42839.90
133716.54;-397.48;42515.35
133726.56;-398.96;42158.35
133736.59;-399.80;41801.35
133746.57;-399.99;41411.90
133756.60;-399.53;41022.45
133766.60;-398.43;40633.00
133776.60;-396.68;40243.55
133786.64;-394.29;39854.08
133796.64;-391.26;39432.18
133806.67;-387.59;39042.73
133816.67;-383.30;38620.82
133826.68;-378.38;38166.45
133836.71;-372.85;37744.55
133846.70;-366.72;37322.64
133856.73;-359.98;36868.27
133866.75;-352.66;36413.91
133876.75;-344.78;35959.55
133886.78;-336.31;35537.64
133896.79;-327.31;35083.28
133906.79;-317.77;34628.92
133916.81;-307.73;34174.56
133926.81;-297.17;33752.65
133936.84;-286.11;33298.28
133946.84;-274.61;32843.92
133956.84;-262.66;32389.56
133966.85;-250.27;31902.75
133976.89;-237.44;31448.38
133986.90;-224.23;30994.02
133996.90;-210.70;30539.66
134006.92;-196.77;30085.30
134016.93;-182.53;29630.93
134026.93;-168.02;29176.57
134036.95;-153.20;28722.21
134046.95;-138.16;28300.30
134056.96;-122.86;27845.93
134066.98;-107.33;27391.57
134077.00;-91.68;26969.66
134087.01;-75.82;26515.30
134097.01;-59.88;26093.40
134107.06;-43.77;25639.03
134117.06;-27.66;25217.12
134127.07;-11.47;24762.76
134137.09;4.76;24340.85
134147.10;20.97;23983.85
134157.12;37.11;23659.31
134167.12;53.23;23367.22
134177.12;69.24;23075.13
134187.15;85.18;22815.49
134197.15;100.94;22588.31
134207.15;116.55;22393.58
134217.17;132.00;22231.31
134227.18;147.22;22069.04
134237.21;162.19;22004.13
134247.20;176.89;21939.22
134257.21;191.31;21874.31
134267.25;205.45;21874.31
134277.25;219.20;21874.31
134287.26;232.62;21906.77
134297.26;245.66;21971.68
134307.26;258.25;22004.13
134317.29;270.48;22101.50
134327.28;282.22;22231.31
134337.31;293.54;22361.13
134347.32;304.33;22490.95
134357.31;314.63;22653.22
134367.34;324.44;22847.95
134377.34;333.70;23075.13
134387.37;342.40;23302.31
134397.39;350.54;23529.49
134407.37;358.09;23756.67
134417.40;365.06;24016.31
134427.40;371.41;24308.40
134437.42;377.16;24600.49
134447.43;382.28;24860.12
134457.43;386.76;25152.22
134467.46;390.60;25444.31
134477.48;393.79;25768.85
134487.50;396.33;26093.40
134497.51;398.21;26417.94
134507.51;399.42;26742.48
134517.53;399.97;27067.03
134527.54;399.85;27424.03
134537.56;399.06;27813.48
134547.57;397.60;28170.48
134557.59;395.48;28559.94
134567.59;392.70;28981.84
134577.60;389.27;29371.30
134587.64;385.17;29793.20
134597.65;380.44;30182.66
134607.67;375.06;30572.11
134617.67;369.06;30994.02
134627.68;362.45;31415.93
134637.71;355.20;31870.29
134647.71;347.38;32324.66
134657.73;338.97;32746.56
134667.75;329.98;33200.92
134677.76;320.44;33622.83
134687.78;310.37;34077.19
134697.78;299.76;34531.55
134707.79;288.67;34953.46
134717.79;277.08;35407.83
134727.82;264.99;35862.19
134737.85;252.46;36284.10
134747.84;239.56;36738.46
134757.85;226.21;37192.82
134767.89;212.46;37647.19
134777.87;198.39;38101.55
134787.90;183.96;38555.91
134797.89;169.24;39010.27
134807.90;154.21;39464.63
134817.95;138.87;39886.54
134827.93;123.38;40340.91
134837.96;107.62;40762.81
134847.98;91.69;41217.18
134857.98;75.60;41639.08
134868.00;59.41;42060.99
134878.00;43.08;42515.35
134888.03;26.66;42937.26
134898.04;10.21;43359.17
134908.04;-6.23;43781.08
134918.07;-22.72;44170.53
134928.06;-39.12;44495.08
134938.09;-55.51;44819.62
134948.10;-71.75;45111.71
134958.10;-87.91;45371.35
134968.14;-103.94;45598.53
134978.14;-119.73;45793.25
134988.15;-135.38;45987.98
134998.17;-150.79;46117.80
135008.15;-165.92;46215.17
135018.18;-180.80;46280.07
135028.20;-195.37;46312.53
135038.21;-209.63;46312.53
135048.21;-223.49;46312.53
135058.23;-236.99;46280.07
135068.25;-250.11;46247.62
135078.25;-262.77;46182.71
135088.26;-275.02;46085.35
135098.28;-286.78;45987.98
135108.29;-298.06;45858.16
135118.29;-308.83;45695.89
135128.29;-319.07;45533.62
135138.31;-328.76;45371.35
135148.32;-337.91;45176.62
135158.34;-346.48;44949.44
135168.35;-354.47;44722.26
135178.37;-361.83;44495.08
135188.39;-368.58;44235.44
135198.40;-374.70;43975.81
135208.40;-380.17;43683.71
135218.42;-385.00;43391.62
135228.43;-389.17;43067.08
135238.43;-392.66;42742.53
135248.45;-395.49;42417.99
135258.46;-397.63;42093.44
135268.50;-399.09;41736.45
135278.50;-399.87;41379.45
135288.50;-399.95;41022.45
135298.51;-399.35;40665.45
135308.53;-398.06;40276.00
135318.56;-396.08;39886.54
135328.56;-393.42;39497.09
135338.56;-390.09;39107.64
135348.59;-386.07;38685.73
135358.59;-381.38;38263.82
135368.60;-376.05;37841.91
135378.60;-370.06;37420.00
135388.62;-363.43;36998.10
135398.64;-356.16;36543.73
135408.64;-348.29;36121.82
135418.67;-339.79;35667.46
135428.68;-330.72;35245.55
135438.67;-321.08;34791.19
135448.70;-310.87;34336.83
135458.70;-300.12;33914.92
135468.71;-288.85;33460.56
135478.73;-277.07;33006.19
135488.73;-264.83;32551.83
135498.76;-252.09;32097.47
135508.78;-238.92;31643.11
135518.79;-225.32;31188.75
135528.79;-211.38;30734.38
135538.79;-197.04;30280.02
135548.82;-182.32;29825.66
135558.84;-167.31;29403.75
135568.85;-152.00;28949.39
135578.87;-136.42;28495.02
135588.87;-120.63;28073.12
135598.89;-104.57;27618.75
135608.90;-88.38;27196.84
135618.92;-71.98;26742.48
135628.93;-55.47;26320.58
135638.93;-38.89;25898.67
135648.95;-22.21;25444.31
135658.96;-5.50;24989.94
135668.96;11.24;24568.03
135678.98;27.95;24211.04
135689.00;44.60;23886.49
135699.01;61.22;23594.40
135709.03;77.71;23302.31
135719.04;94.07;23042.67
135729.04;110.24;22847.95
135739.06;126.25;22653.22
135749.07;142.06;22490.95
135759.07;157.56;22361.13
135769.10;172.85;22263.77
135779.10;187.82;22198.86
135789.12;202.46;22166.40
135799.15;216.77;22166.40
135809.15;230.66;22166.40
135819.17;244.17;22198.86
135829.17;257.25;22231.31
135839.17;269.84;22328.68
135849.20;282.02;22393.58
135859.20;293.68;22523.40
135869.21;304.83;22653.22
135879.23;315.44;22783.04
135889.23;325.48;22977.76
135899.26;334.98;23172.49
135909.26;343.87;23367.22
135919.26;352.13;23594.40
135929.31;359.82;23821.58
135939.29;366.84;24081.22
135949.32;373.24;24340.85
135959.32;378.95;24632.94
135969.34;384.00;24892.58
135979.35;388.38;25184.67
135989.35;392.06;25476.76
135999.37;395.05;25768.85
136009.40;397.35;26093.40
136019.39;398.93;26417.94
136029.42;399.81;26742.48
136039.42;399.98;27067.03
136049.43;399.43;27424.03
136059.45;398.18;27781.03
136069.45;396.21;28138.03
136079.48;393.55;28527.48
136089.50;390.18;28916.93
136099.51;386.10;29306.39
136109.53;381.35;29695.84
136119.53;375.92;30117.75
136129.56;369.80;30507.20
136139.56;363.04;30929.11
136149.57;355.61;31351.02
136159.60;347.56;31772.93
136169.62;338.86;32194.83
136179.64;329.57;32649.20
136189.64;319.71;33071.10
136199.65;309.26;33493.01
136209.67;298.25;33947.37
136219.70;286.68;34369.28
136229.70;274.62;34823.65
136239.71;262.08;35245.55
136249.71;249.06;35699.92
136259.75;235.56;36121.82
136269.78;221.63;36576.19
136279.78;207.35;36998.10
136289.78;192.69;37452.46
136299.81;177.63;37906.82
136309.81;162.28;38361.18
136319.81;146.68;38815.54
136329.82;130.74;39237.45
136339.84;114.59;39691.82
136349.87;98.20;40113.72
136359.85;81.70;40568.09
136369.87;65.00;40990.00
136379.89;48.17;41411.90
136389.89;31.28;41833.81
136399.92;14.32;42255.72
136409.92;-2.68;42677.63
136419.93;-19.67;43034.62
136429.96;-36.66;43359.17
136439.96;-53.54;43683.71
136449.98;-70.35;43975.81
136459.98;-87.03;44235.44
136470.00;-103.56;44462.62
136480.03;-119.90;44689.80
136490.03;-136.03;44852.08
136500.04;-151.92;44981.89
136510.06;-167.54;45111.71
136520.06;-182.83;45176.62
136530.09;-197.84;45209.07
136540.07;-212.44;45209.07
136550.10;-226.72;45176.62
136560.12;-240.53;45144.17
136570.12;-253.94;45111.71
136580.15;-266.91;45046.80
136590.17;-279.37;44949.44
136600.17;-291.31;44819.62
136610.18;-302.74;44689.80
136620.18;-313.62;44559.98
136630.21;-323.95;44397.71
136640.21;-333.64;44202.99
136650.25;-342.79;44008.26
136660.26;-351.28;43781.08
136670.25;-359.11;43553.90
136680.28;-366.32;43294.26
136690.29;-372.85;43034.62
136700.29;-378.70;42774.99
136710.31;-383.86;42515.35
136720.32;-388.32;42190.81
136730.34;-392.07;41898.72
136740.34;-395.10;41606.63
136750.35;-397.41;41282.08
136760.35;-398.99;40925.08
136770.37;-399.84;40568.09
136780.39;-399.96;40243.55
136790.40;-399.34;39854.08
136800.42;-397.99;39497.09
136810.42;-395.91;39140.09
136820.43;-393.10;38750.64
136830.45;-389.57;38361.18
136840.46;-385.32;37939.27
136850.48;-380.36;37517.36
136860.48;-374.70;37095.46
136870.50;-368.36;36673.55
136880.53;-361.32;36251.64
136890.53;-353.62;35829.73
136900.56;-345.26;35407.83
136910.56;-336.28;34953.46
136920.56;-326.67;34531.55
136930.59;-316.44;34077.19
136940.57;-305.65;33655.28
136950.60;-294.27;33233.37
136960.60;-282.35;32779.01
136970.62;-269.91;32324.66
136980.65;-256.95;31870.29
136990.64;-243.56;31415.93
137000.67;-229.66;30961.56
137010.68;-215.35;30507.20
137020.68;-200.64;30085.30
137030.70;-185.58;29630.93
