t;u;theta_1
39158.37;383.68;36543.73
39168.38;381.61;36770.91
39178.41;379.41;36998.10
39188.42;377.10;37225.28
39198.43;374.66;37452.46
39208.44;372.11;37647.19
39218.46;369.43;37874.37
39228.47;366.64;38101.55
39238.48;363.72;38328.73
39248.50;360.70;38555.91
39258.50;357.55;38750.64
39268.52;354.29;38977.82
39278.54;350.91;39205.00
39288.55;347.43;39432.18
39298.56;343.82;39659.36
39308.57;340.11;39854.08
39318.58;336.29;40081.27
39328.60;332.35;40308.45
39338.61;328.31;40535.63
39348.62;324.16;40762.81
39358.63;319.91;40990.00
39368.65;315.54;41217.18
39378.66;311.07;41444.36
39388.67;306.51;41671.54
39398.68;301.84;41898.72
39408.69;297.07;42125.90
39418.71;292.21;42353.08
39428.72;287.24;42580.26
39438.73;282.19;42807.44
39448.75;277.03;43034.62
39458.75;271.79;43229.35
39468.76;266.45;43456.53
39478.76;261.03;43683.71
39488.78;255.52;43878.44
39498.78;249.92;44105.62
39508.80;244.24;44332.80
39518.82;238.47;44527.53
39528.83;232.62;44754.71
39538.85;226.69;44981.89
39548.85;220.69;45176.62
39558.87;214.61;45371.35
39568.89;208.46;45566.08
39578.90;202.24;45793.25
39588.91;195.94;45987.98
39598.93;189.58;46215.17
39608.94;183.16;46409.89
39618.95;176.67;46604.62
39628.96;170.12;46799.35
39638.98;163.51;47026.53
39649.00;156.84;47221.25
39659.01;150.12;47415.98
39669.03;143.34;47643.16
39679.04;136.52;47837.89
39689.05;129.64;48032.62
39699.06;122.72;48227.34
39709.07;115.76;48422.07
39719.08;108.75;48616.79
39729.10;101.71;48811.52
39739.11;94.62;49006.25
39749.11;87.51;49200.98
39759.12;80.36;49395.70
39769.14;73.17;49590.43
39779.16;65.96;49752.70
39789.17;58.73;49947.43
39799.20;51.46;50109.70
39809.21;44.18;50304.43
39819.24;36.87;50466.70
39829.25;29.56;50628.97
39839.26;22.23;50823.69
39849.28;14.89;50953.52
39859.29;7.55;51148.24
39869.31;0.19;51278.06
39879.32;-7.16;51472.78
39889.33;-14.52;51602.60
39899.34;-21.88;51732.42
39909.35;-29.23;51894.70
39919.36;-36.57;52024.51
39929.37;-43.90;52154.33
39939.39;-51.23;52284.15
39949.41;-58.54;52413.97
39959.41;-65.84;52511.33
39969.43;-73.12;52641.15
39979.44;-80.37;52738.51
39989.46;-87.60;52835.88
39999.47;-94.81;52933.24
40009.48;-101.98;53030.60
40019.50;-109.13;53095.51
40029.51;-116.24;53192.87
40039.52;-123.31;53257.78
40049.53;-130.35;53322.69
40059.54;-137.34;53387.60
40069.55;-144.28;53420.05
40079.56;-151.18;53484.96
40089.58;-158.04;53517.42
40099.60;-164.85;53549.87
40109.61;-171.60;53549.87
40119.62;-178.29;53582.33
40129.64;-184.93;53582.33
40139.65;-191.50;53582.33
40149.66;-198.01;53582.33
40159.67;-204.45;53582.33
40169.68;-210.83;53549.87
40179.70;-217.13;53549.87
40189.71;-223.37;53549.87
40199.73;-229.53;53517.42
40209.73;-235.61;53484.96
40219.75;-241.61;53484.96
40229.75;-247.53;53452.51
40239.77;-253.37;53420.05
40249.78;-259.12;53355.15
40259.79;-264.78;53355.15
40269.80;-270.35;53290.24
40279.81;-275.83;53257.78
40289.83;-281.22;53225.33
40299.83;-286.51;53192.87
40309.85;-291.70;53127.97
40319.87;-296.79;53063.06
40329.87;-301.78;53030.60
40339.88;-306.66;52965.70
40349.89;-311.44;52900.78
40359.91;-316.11;52835.88
40369.92;-320.67;52770.96
40379.94;-325.12;52706.06
40389.94;-329.46;52608.69
40399.96;-333.68;52543.78
40409.97;-337.78;52478.88
40419.99;-341.77;52381.51
40430.00;-345.63;52284.15
40440.01;-349.38;52186.79
40450.03;-353.00;52089.42
40460.04;-356.50;51992.06
40470.06;-359.87;51894.70
40480.07;-363.11;51797.33
40490.09;-366.22;51667.52
40500.10;-369.21;51537.70
40510.12;-372.06;51440.33
40520.13;-374.78;51310.51
40530.14;-377.37;51180.70
40540.15;-379.82;51050.88
40550.16;-382.13;50921.06
40560.17;-384.31;50791.25
40570.19;-386.35;50628.97
40580.20;-388.26;50499.15
40590.21;-390.02;50336.88
40600.23;-391.64;50174.61
40610.25;-393.12;50044.79
40620.26;-394.46;49882.52
40630.28;-395.65;49720.25
40640.29;-396.70;49557.98
40650.30;-397.61;49395.70
40660.30;-398.37;49200.98
40670.32;-398.99;49038.70
40680.33;-399.46;48843.98
40690.35;-399.78;48681.71
40700.35;-399.96;48486.98
40710.37;-399.99;48292.25
40720.37;-399.88;48097.53
40730.39;-399.62;47902.80
40740.40;-399.21;47708.07
40750.41;-398.65;47513.34
40760.43;-397.95;47318.61
40770.44;-397.10;47123.89
40780.45;-396.10;46929.16
40790.45;-394.96;46701.98
40800.47;-393.66;46507.25
40810.48;-392.22;46280.07
40820.49;-390.64;46085.35
40830.51;-388.91;45858.16
40840.52;-387.03;45663.44
40850.53;-385.01;45436.26
40860.55;-382.85;45241.53
40870.57;-380.53;45014.35
40880.58;-378.08;44787.17
40890.60;-375.48;44592.44
40900.61;-372.75;44365.26
40910.63;-369.87;44138.08
40920.64;-366.85;43943.35
40930.65;-363.69;43716.17
40940.67;-360.39;43488.99
40950.67;-356.97;43294.26
40960.69;-353.39;43067.08
40970.70;-349.69;42839.90
40980.71;-345.85;42645.17
40990.72;-341.89;42417.99
41000.73;-337.78;42190.81
41010.74;-333.55;41963.63
41020.75;-329.19;41736.45
41030.76;-324.71;41541.72
41040.77;-320.10;41282.08
41050.79;-315.36;41087.36
41060.80;-310.50;40860.17
41070.81;-305.52;40633.00
41080.82;-300.42;40405.82
41090.83;-295.21;40178.63
41100.84;-289.88;39951.45
41110.85;-284.44;39724.27
41120.86;-278.88;39497.09
41130.88;-273.22;39269.91
41140.89;-267.44;39075.18
41150.90;-261.57;38848.00
41160.91;-255.58;38653.27
41170.93;-249.50;38426.09
41180.93;-243.32;38231.36
41190.94;-237.04;38004.18
41200.96;-230.66;37777.00
41210.97;-224.20;37582.27
41220.99;-217.64;37355.09
41231.00;-211.00;37160.37
41241.01;-204.27;36933.19
41251.02;-197.46;36738.46
41261.03;-190.57;36543.73
41271.05;-183.60;36316.55
41281.05;-176.56;36121.82
41291.07;-169.44;35894.64
41301.08;-162.25;35699.92
41311.09;-155.00;35505.19
41321.10;-147.68;35310.46
41331.12;-140.30;35115.74
41341.12;-132.86;34921.01
41351.14;-125.37;34693.83
41361.15;-117.82;34499.10
41371.16;-110.23;34304.37
41381.17;-102.58;34109.65
41391.19;-94.89;33914.92
41401.19;-87.17;33752.65
41411.20;-79.40;33557.92
41421.21;-71.60;33363.20
41431.23;-63.76;33168.47
41441.23;-55.90;33006.19
41451.25;-48.00;32811.47
41461.26;-40.08;32649.20
41471.27;-32.15;32486.92
41481.30;-24.19;32324.66
41491.30;-16.22;32129.92
41501.32;-8.25;31967.65
41511.32;-0.27;31805.38
41521.33;7.72;31643.11
41531.35;15.71;31513.29
41541.36;23.70;31351.02
41551.37;31.68;31221.20
41561.39;39.65;31058.93
41571.39;47.61;30929.11
41581.42;55.57;30799.29
41591.43;63.50;30669.48
41601.44;71.41;30539.66
41611.46;79.29;30409.84
41621.47;87.14;30312.47
41631.48;94.97;30215.11
41641.49;102.75;30117.75
41651.50;110.51;30020.39
41661.51;118.22;29923.02
41671.53;125.89;29858.11
41681.55;133.52;29793.20
41691.55;141.08;29728.30
